0.103092784,0.797217391
0.15,0.823352291
0.2,0.843279112
0.25,0.867897952
0.3,0.88817298
0.35,0.914582098
0.4,0.929927511
0.45,0.942419665
0.5,0.954228048
0.551546392,0.96173913
0.6,0.967296519
0.654639175,0.972173913
0.711340206,0.975652174
0.75,0.978201801
0.8,0.981118516
